0.224,Sierra,SP HORNET 1200,40,40,0.488,0.114,0.114,0.12,0.133,0.133,0.133,2800,2000,0,0
0.224,Sierra,SPBT 1395,65,65,0.852,0.185,0.303,0.297,0.293,0.287,0.27,2750,2450,2150,1150
0.224,Sierra,HP 1385,40,40,0.565,0.114,0.152,0.157,0.162,0.162,0.162,2400,2000,0,0
0.224,Sierra,HPBT MatchKing 9290,90,90,1.169,0.256,0.504,0.511,0.5,0.467,0.4,2200,1900,1750,1575
0.224,Sierra,HPBT LR MatchK 9390,80,80,1.09,0.228,0.413,0.393,0.386,0.386,0.386,2200,1800,0,0
0.224,Sierra,SP,63,63,0.758,0.179,0.179,0.179,0.179,0.179,0.179,0,0,0,0
0.224,Sinterfire,SF223 WTP,55,55,0.882,0.157,0.173,0.173,0.173,0.173,0.173,0,0,0,0
0.224,Sinterfire,SF223 WTP,47,47,0.837,0.134,0.137,0.137,0.137,0.137,0.137,0,0,0,0
0.224,Sinterfire,SF223 WTP,45,45,0.75,0.128,0.125,0.125,0.125,0.125,0.125,0,0,0,0
0.224,Sinterfire,SFR233 WTP,42,42,0.742,0.12,0.12,0.12,0.12,0.12,0.12,0,0,0,0
0.224,Sinterfire,SF223 WTP,42,42,0.715,0.12,0.119,0.119,0.119,0.119,0.119,0,0,0,0
0.224,Sinterfire,SF223 RP,42,42,0.733,0.12,0.122,0.122,0.122,0.122,0.122,0,0,0,0
0.224,Sinterfire,SF223 MTP,42,42,0.75,0.12,0.122,0.122,0.122,0.122,0.122,0,0,0,0
0.224,Speer,SSP 1053,70,70,0.808,0.199,0.219,0.219,0.219,0.219,0.219,0,0,0,0
0.224,Speer,FMJ 1050,62,62,0.935,0.177,0.307,0.307,0.307,0.307,0.307,0,0,0,0
0.224,Speer,TNT 1032,55,55,0.717,0.157,0.233,0.233,0.233,0.233,0.233,0,0,0,0
0.224,Speer,TBBC 1725,55,55,0.727,0.157,0.201,0.201,0.201,0.201,0.201,0,0,0,0
0.224,Speer,SP w/C 1049,55,55,0.705,0.157,0.212,0.212,0.212,0.212,0.212,0,0,0,0
0.224,Speer,SP 1047,55,55,0.7,0.157,0.212,0.212,0.212,0.212,0.212,0,0,0,0
